hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	mgi_id	viability_impc	viability_mgi	viability_combined	lof_oe	lof_oe_lower	lof_oe_upper	shet_rgcme_mean	shet_rgcme_lower	shet_rgcme_upper	omim_description	omim_mendelian_phenotype_molecular_basis_known	mode_of_inheritance
HGNC:6707	LSP1	0.01	n	n	MGI:96832	-	viable	viable	0.76618	0.572	1.039	0.0117404735708416	0.00988666439236511	0.0138921997216356	-	-	-
HGNC:29572	LSR	0.073	n	n	MGI:1927471	-	lethal	lethal	0.74504	0.583	0.961	NA	NA	NA	-	-	-
HGNC:6708	LSS	-0.073	n	n	MGI:1336155	lethal	lethal	lethal	0.88221	0.743	1.051	0.0158030291814229	0.0140028014034297	0.0178189994185872	Alopecia-intellectual disability syndrome 4, 618840 (3)|Cataract 44, 616509 (3)|Hypotrichosis 14, 618275 (3)	Alopecia-intellectual disability syndrome 4|Cataract 44|Hypotrichosis 14	Autosomal recessive
HGNC:14189	LST1	-0.38	n	n	MGI:1096324	viable	viable	viable	1.1391	0.659	1.827	0.00531307800845946	0.00408214366877344	0.00688518120884433	-	-	-
HGNC:6709	LTA	-0.011	n	n	MGI:104797	viable	viable	viable	0.38573	0.21	0.761	0.13164662548613	0.0504535152897455	0.329671910769743	{Leprosy, susceptibility to, 4}, 610988 (3)|{Myocardial infarction, susceptibility to}, 608446 (3)|{Psoriatic arthritis, susceptibility to}, 607507 (3)	-	-
HGNC:6710	LTA4H	-0.059	n	n	MGI:96836	viable	viable	viable	0.56889	0.399	0.827	0.0377086576582205	0.0308130984798238	0.0460477496494688	-	-	-
HGNC:6711	LTB	-0.031	n	n	MGI:104796	-	viable	viable	1.2629	0.886	1.782	0.0313849716631367	0.0197139003845425	0.0493399340831613	-	-	-
HGNC:6713	LTB4R	-0.348	n	n	MGI:1309472	-	viable	viable	1.7781	0.332	1.924	0.00529897457723686	0.00197082011953083	0.0136683282256154	-	-	-
HGNC:19260	LTB4R2	-0.153	n	n	MGI:1888501	-	viable	viable	1.1351	0.657	1.825	0.0138040864840583	0.0102499852595055	0.0185551272656513	-	-	-
HGNC:6714	LTBP1	0.084	n	n	MGI:109151	-	lethal	lethal	0.62582	0.536	0.732	0.0248416367974389	0.0220560137958125	0.0279710006399945	Cutis laxa, autosomal recessive, type IIE, 619451 (3)	Cutis laxa, autosomal recessive, type IIE	Autosomal recessive
HGNC:6715	LTBP2	-0.095	n	n	MGI:99502	viable	lethal	lethal	0.50567	0.43	0.596	0.017303496950037	0.0157144313639494	0.0190346357597794	?Weill-Marchesani syndrome 3, recessive, 614819 (3)|Glaucoma 3, primary congenital, D, 613086 (3)|Microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma, 251750 (3)	Glaucoma 3, primary congenital, D|Microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma	-|Autosomal recessive
HGNC:6716	LTBP3	-0.245	n	n	MGI:1101355	-	lethal	lethal	0.69809	0.592	0.825	0.018075620782309	0.0161862524458363	0.0201753886533865	Dental anomalies and short stature, 601216 (3)|Geleophysic dysplasia 3, 617809 (3)	Dental anomalies and short stature|Geleophysic dysplasia 3	Autosomal recessive|Autosomal dominant
HGNC:6717	LTBP4	-0.183	n	n	MGI:1321395	viable	lethal	lethal	0.61932	0.524	0.734	0.0298812632252552	0.0264048447258862	0.0338263292723939	Cutis laxa, autosomal recessive, type IC, 613177 (3)	Cutis laxa, autosomal recessive, type IC	Autosomal recessive
HGNC:6718	LTBR	0.005	n	n	MGI:104875	-	viable	viable	0.33041	0.223	0.502	0.207135473917509	0.104520362507284	0.399838613923338	-	-	-
HGNC:6719	LTC4S	-0.001	n	n	MGI:107498	-	viable	viable	1.1453	0.79	1.678	NA	NA	NA	Leukotriene C4 synthase deficiency, 614037 (1)	-	-
HGNC:6720	LTF	-0.284	n	n	MGI:96837	-	viable	viable	1.0799	0.904	1.295	0.00393222266105482	0.00369533949767202	0.00418318426752751	-	-	-
HGNC:6721	LTK	-0.041	n	n	MGI:96840	viable	viable	viable	1.2176	1.046	1.422	0.00579777106646877	0.00538300954556207	0.00624465540564866	-	-	-
HGNC:13082	LTN1	-0.199	n	n	MGI:1926163	subviable	lethal	lethal	0.3674	0.288	0.471	0.0554578909060728	0.0467669496492205	0.0655758340190563	-	-	-
HGNC:17589	LTO1	-1.719	y	y	-	-	-	-	0.86894	0.246	1.878	0.0133432678834221	0.0100029076135041	0.0177932837178516	-	-	-
HGNC:21173	LTV1	-0.892	y	n	MGI:2447810	lethal	lethal	lethal	0.54451	0.402	0.747	NA	NA	NA	Inflammatory poikiloderma with hair abnormalities and acral keratoses, 620199 (3)	Inflammatory poikiloderma with hair abnormalities and acral keratoses	Autosomal recessive
HGNC:6723	LUC7L	-0.007	n	n	MGI:1914228	viable	viable	viable	0.59575	0.438	0.822	0.0280328143654575	0.0229413680408974	0.0340059580076535	-	-	-
HGNC:21608	LUC7L2	-0.296	n	n	-	-	-	-	0.49939	0.363	0.697	0.0840164183455025	0.0607902671748712	0.117185819561829	-	-	-
HGNC:24309	LUC7L3	-1.78	y	y	MGI:1914934	lethal	lethal	lethal	0.11269	0.061	0.222	0.625626933118372	0.328964082228193	0.96696954934364	-	-	-
HGNC:6724	LUM	0.049	n	n	MGI:109347	lethal	lethal	lethal	0.63172	0.404	1.024	0.0532146363100585	0.0300289222805961	0.0926713270118992	-	-	-
HGNC:32327	LURAP1	-0.043	n	n	MGI:1915325	viable	viable	viable	0.72507	0.478	1.134	0.0196200216539722	0.0147788064703369	0.025995442982242	-	-	-
HGNC:31452	LURAP1L	0.122	n	n	MGI:106510	viable	-	viable	0.8649	0.553	1.399	0.00920117531920843	0.00697984924798639	0.0122006206824777	-	-	-
HGNC:14985	LUZP1	-0.005	n	n	MGI:107629	-	lethal	lethal	0.32531	0.236	0.454	0.0383693586123707	0.031858299026859	0.046223289303607	-	-	-
HGNC:23206	LUZP2	-0.039	n	n	MGI:1889615	-	viable	viable	0.70413	0.423	1.228	0.00893006333611146	0.00783807671871949	0.0101733796855791	-	-	-
HGNC:24971	LUZP4	0.104	n	n	-	-	-	-	NA	NA	NA	0.0183788585372421	0.0118735641777828	0.0282605039742263	-	-	-
HGNC:26904	LVRN	-0.014	n	n	-	-	-	-	0.91666	0.765	1.103	0.00564964816677658	0.00522763384498473	0.0061022417994207	-	-	-
HGNC:13347	LXN	0.1	n	n	MGI:107633	-	viable	viable	0.93475	0.698	1.268	0.00422216319242499	0.00372037725542907	0.00478741254126851	-	-	-
HGNC:13348	LY6D	0.086	n	n	MGI:96881	viable	viable	viable	1.4366	0.769	1.924	0.00119249500151369	0.00101801915690798	0.00139650759777307	-	-	-
HGNC:6727	LY6E	0.067	n	n	MGI:106651	lethal	lethal	lethal	0.49776	0.244	1.138	0.0305408915996667	0.0179160467127758	0.0518253014932216	-	-	-
HGNC:13931	LY6G5B	-0.065	n	n	MGI:2385809	subviable	lethal	lethal	0.86304	0.47	1.637	0.00765350363578723	0.00525353702793415	0.0109846697500316	-	-	-
HGNC:13932	LY6G5C	0.03	n	n	-	-	-	-	0.53561	0.292	1.057	0.0236536622930909	0.0155991394384763	0.0357271946868677	-	-	-
HGNC:13936	LY6G6C	0.075	n	n	-	-	-	-	0.91101	0.583	1.471	0.00179668845952665	0.00157598230338014	0.00204671863106544	-	-	-
HGNC:13935	LY6G6D	NA	-	-	MGI:2148931	viable	viable	viable	0.51802	0.254	1.183	0.00888993202396557	0.00712798600618481	0.011120109275294	-	-	-
HGNC:13933	LY6G6F	NA	-	-	MGI:3616082	viable	viable	viable	0.74942	0.548	1.04	0.00289275147716109	0.00262999013115905	0.00318140759298271	-	-	-
HGNC:6728	LY6H	0.104	n	n	-	-	-	-	0.65775	0.405	1.116	0.0209480022407335	0.0154478519966785	0.0284303850645464	-	-	-
HGNC:24225	LY6K	-0.068	n	n	MGI:1923736	-	viable	viable	1.1077	0.593	1.842	0.0271612889370006	0.0186393994948347	0.0395559619844513	-	-	-
HGNC:52284	LY6L	-0.314	n	n	-	-	-	-	0.95688	0.541	1.704	0.00277680844033772	0.00228788052955102	0.00337339744834076	-	-	-
HGNC:54397	LY6S	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6730	LY9	-0.061	n	n	MGI:96885	-	viable	viable	0.87829	0.706	1.099	0.00290000963337213	0.00272457919474683	0.00308756874714815	-	-	-
HGNC:6729	LY75	-0.062	n	n	MGI:106662	-	viable	viable	0.7896	0.699	0.893	NA	NA	NA	-	-	-
HGNC:16837	LY86	0.021	n	n	MGI:1321404	viable	viable	viable	0.84502	0.531	1.396	0.00076995754686008	0.00071899695665436	0.00082475141064146	-	-	-
HGNC:17156	LY96	-0.068	n	n	MGI:1341909	-	viable	viable	1.5915	0.731	1.938	0.0119838831791627	0.00944483093526473	0.0152121551697712	-	-	-
HGNC:26021	LYAR	0.167	n	n	MGI:107470	viable	viable	viable	0.6833	0.476	1.003	0.00777264200807736	0.00676988059627109	0.00894172633240201	-	-	-
HGNC:27014	LYG1	0.149	n	n	MGI:1916791	-	viable	viable	0.70921	0.479	1.077	NA	NA	NA	-	-	-
HGNC:29615	LYG2	-0.192	n	n	-	-	-	-	1.1409	0.825	1.6	0.00149100857430769	0.00137696074949523	0.00161320577589344	-	-	-
HGNC:6734	LYL1	-0.157	n	n	MGI:96891	-	viable	viable	0.54255	0.266	1.237	0.0194479133652431	0.0129993181090082	0.0289147500245693	Leukemia, T-cell acute lymphoblastoid (2)	-	-
HGNC:6735	LYN	0.031	n	n	MGI:96892	viable	viable	viable	0.16186	0.097	0.282	0.173375473352211	0.103282039656715	0.289073960683622	Autoinflammatory disease, systemic, with vasculitis, 620376 (3)	Autoinflammatory disease, systemic, with vasculitis	Autosomal dominant
HGNC:29604	LYNX1	0.252	n	n	MGI:1345180	-	viable	viable	0.88919	0.52	1.576	0.00892677516305836	0.00641385996262598	0.0123982430401456	-	-	-
HGNC:28431	LYPD1	-0.042	n	n	MGI:1919835	-	viable	viable	0.91173	0.601	1.423	0.0239154684728815	0.0153747389944368	0.037328340855032	-	-	-
HGNC:25215	LYPD2	-0.077	n	n	-	-	-	-	0.73821	0.403	1.443	0.00087872694156347	0.00080519113418374	0.00096033872148903	-	-	-
HGNC:24880	LYPD3	-0.046	n	n	MGI:1919684	subviable	lethal	lethal	1.1112	0.793	1.582	0.00112098880905817	0.00103687586551317	0.00120989219685628	-	-	-
HGNC:28659	LYPD4	-0.12	n	n	MGI:2687054	-	viable	viable	1.0438	0.739	1.501	0.00722518435417236	0.00601822246704633	0.00867797138377985	-	-	-
HGNC:26397	LYPD5	-0.008	n	n	MGI:1924192	viable	-	viable	1.0999	0.779	1.579	0.00971717123123376	0.0077902568500346	0.0121296648469348	-	-	-
HGNC:28751	LYPD6	-0.084	n	n	MGI:2443848	subviable	lethal	lethal	0.67859	0.441	1.079	0.001450783611371	0.00136058277588021	0.00154673470290205	-	-	-
HGNC:27018	LYPD6B	-0.101	n	n	MGI:1919147	viable	viable	viable	0.73665	0.479	1.171	0.00903947628114991	0.0076683182584289	0.0106392942037245	-	-	-
HGNC:44208	LYPD8	-0.106	n	n	MGI:1917413	-	viable	viable	1.2056	0.411	1.905	0.388219900988754	0.113444970972983	0.905325185365684	-	-	-
HGNC:6737	LYPLA1	-0.138	n	n	MGI:1344588	viable	lethal	lethal	0.87876	0.514	1.561	0.0328188762234951	0.0239562895786203	0.0447845110844804	-	-	-
HGNC:6738	LYPLA2	-0.161	n	n	-	-	-	-	0.2381	0.134	0.447	0.0827937695876045	0.0506610716329032	0.13521354086544	-	-	-
HGNC:20440	LYPLAL1	0.028	n	n	MGI:2385115	viable	viable	viable	1.2298	0.818	1.802	0.00342537673276693	0.00297831118951986	0.00393529364038071	-	-	-
HGNC:25074	LYRM1	0.102	n	n	-	-	-	-	0.73501	0.382	1.513	0.00234130377362492	0.0021287812186677	0.00257460515496145	-	-	-
HGNC:25229	LYRM2	-0.206	n	n	-	-	-	-	0.73505	0.417	1.375	0.00713628753414904	0.00541715724541599	0.00936932125421094	-	-	-
HGNC:21365	LYRM4	-1.232	y	y	-	-	-	-	0.85905	0.517	1.489	0.0383976671083606	0.0239879274864025	0.0612145617958991	?Combined oxidative phosphorylation deficiency 19, 615595 (3)	-	-
HGNC:28072	LYRM7	-0.018	n	n	MGI:1922780	viable	-	viable	0.99422	0.264	1.892	0.0332552372427	0.0199438181625732	0.0549318048469306	Mitochondrial complex III deficiency, nuclear type 8, 615838 (3)	Mitochondrial complex III deficiency, nuclear type 8	Autosomal recessive
HGNC:27314	LYRM9	-0.076	n	n	MGI:1913524	viable	-	viable	1.4736	0.95	1.92	0.0106941729340632	0.00823698408577923	0.0139586557217555	-	-	-
HGNC:20218	LYSET	-0.15	n	n	MGI:2443862	-	viable	viable	0.52596	0.308	0.949	0.0111912832632462	0.00831817166572849	0.0149948425955962	Dysostosis multiplex, Ain-Naz type, 619345 (3)	Dysostosis multiplex, Ain-Naz type	Autosomal recessive
HGNC:32070	LYSMD1	-0.297	n	n	MGI:1919409	viable	viable	viable	0.44957	0.27	0.785	0.0175228475902227	0.0131467174235923	0.0232846656762631	-	-	-
HGNC:28571	LYSMD2	0.064	n	n	-	-	-	-	0.39301	0.193	0.899	0.0100694802980428	0.00773022699918103	0.0130909994006061	-	-	-
HGNC:26969	LYSMD3	0.107	n	n	MGI:1915906	-	viable	viable	0.50445	0.332	0.789	0.0243662792470914	0.0188401697076444	0.0316043920570689	-	-	-
HGNC:26571	LYSMD4	0.192	n	n	MGI:1922349	viable	-	viable	1.2567	0.743	1.873	0.00443468341722061	0.00362296503796153	0.00544116491393142	-	-	-
HGNC:1968	LYST	-0.047	n	n	MGI:107448	subviable	lethal	lethal	0.4384	0.381	0.505	0.0597704650686744	0.0533111442924878	0.0669645950096206	Chediak-Higashi syndrome, 214500 (3)	Chediak-Higashi syndrome	Autosomal recessive
HGNC:14687	LYVE1	0.062	n	n	MGI:2136348	-	viable	viable	0.90738	0.675	1.237	0.00712941534862462	0.00617478044915502	0.00824599040224118	-	-	-
HGNC:6740	LYZ	-0.085	n	n	-	-	-	-	1.1012	0.744	1.653	0.0026764880726014	0.00237345549817868	0.00301461004129665	Amyloidosis, renal, 105200 (3)	Amyloidosis, renal	Autosomal dominant
HGNC:30502	LYZL1	NA	-	-	-	-	-	-	1.2004	0.827	1.74	NA	NA	NA	-	-	-
HGNC:29613	LYZL2	NA	-	-	-	-	-	-	0.75613	0.491	1.202	0.00052627914574983	0.0004970720130451	0.00055734028918204	-	-	-
HGNC:28387	LYZL4	0.044	n	n	MGI:1916282	-	viable	viable	0.68443	0.412	1.194	0.0129938280274322	0.00972046203320387	0.017326600151346	-	-	-
HGNC:29614	LYZL6	-0.051	n	n	MGI:1916694	-	viable	viable	1.363	1.001	1.823	0.00301737791887512	0.00262649787381497	0.0034706492098088	-	-	-
HGNC:17497	LZIC	-0.114	n	n	-	-	-	-	1.3295	0.892	1.861	0.00934490913690388	0.00754777540583031	0.0116280978937724	-	-	-
HGNC:6741	LZTFL1	0.027	n	n	MGI:1934860	-	lethal	lethal	0.57614	0.389	0.875	0.0430148753984095	0.0321773656462695	0.0576349523786639	Bardet-Biedl syndrome 17, 615994 (3)	Bardet-Biedl syndrome 17	Autosomal recessive
HGNC:6742	LZTR1	0.151	n	n	MGI:1914113	lethal	lethal	lethal	2.4183	1.887	1.997	0.00302286842854834	0.00286542921028306	0.00319025954373178	Noonan syndrome 10, 616564 (3)|Noonan syndrome 2, 605275 (3)|{Schwannomatosis-2, susceptibility to}, 615670 (3)	Noonan syndrome 10|Noonan syndrome 2	Autosomal dominant|Autosomal recessive
HGNC:13861	LZTS1	0.167	n	n	MGI:2684762	viable	viable	viable	0.74635	0.56	1.007	0.0558960077582358	0.037922426917499	0.0819972806171925	Esophageal squamous cell carcinoma, somatic, 133239 (3)	-	-
HGNC:29381	LZTS2	0.011	n	n	MGI:2385095	-	viable	viable	0.55844	0.317	1.049	0.0516130654822461	0.0410046324003868	0.0647526709414803	-	-	-
HGNC:30139	LZTS3	0.048	n	n	-	-	-	-	0.42714	0.288	0.649	0.253856217893517	0.128472939384261	0.494069324328516	-	-	-
HGNC:25183	M1AP	-0.13	n	n	MGI:1315200	-	viable	viable	0.70345	0.542	0.922	0.0117349324049968	0.0101004247473792	0.0136026212916464	Spermatogenic failure 48, 619108 (3)	Spermatogenic failure 48	Autosomal recessive
HGNC:6752	M6PR	0.04	n	n	MGI:96904	viable	lethal	lethal	0.57369	0.399	0.842	0.0401173881598657	0.0296312668986792	0.0540311110147977	-	-	-
HGNC:6757	MAB21L1	0.045	n	n	MGI:1333773	-	viable	viable	0.25995	0.152	0.469	0.120684037552655	0.0605965501013013	0.23675534585166	Cerebellar, ocular, craniofacial, and genital syndrome, 618479 (3)	Cerebellar, ocular, craniofacial, and genital syndrome	Autosomal recessive
HGNC:6758	MAB21L2	0.061	n	n	MGI:1346022	lethal	lethal	lethal	0.47231	0.315	0.727	0.0805512467111479	0.0500411620990055	0.129576448495709	Microphthalmia/coloboma and skeletal dysplasia syndrome, 615877 (3)	Microphthalmia/coloboma and skeletal dysplasia syndrome	Autosomal dominant, Autosomal recessive
HGNC:26787	MAB21L3	-0.117	n	n	-	-	-	-	0.87778	0.681	1.143	0.00281682097344315	0.00258650447800676	0.00306877765398127	-	-	-
HGNC:26216	MAB21L4	0.053	n	n	-	-	-	-	0.90049	0.659	1.249	0.0140739744729824	0.0112922992028749	0.0174727778236084	-	-	-
HGNC:30215	MACC1	-0.042	n	n	-	-	-	-	1.0728	0.889	1.3	0.00453160017764548	0.00416918649312222	0.00492097658957412	-	-	-
HGNC:13664	MACF1	-0.129	n	n	MGI:108559	-	lethal	lethal	0.2101	0.185	0.238	0.0690273435173561	0.0634613053770088	0.0750100601999292	Lissencephaly 9 with complex brainstem malformation, 618325 (3)	Lissencephaly 9 with complex brainstem malformation	Autosomal dominant
HGNC:25052	MACIR	-0.178	n	n	MGI:1277184	subviable	lethal	lethal	0.26666	0.13	0.61	0.0810796348671645	0.0432612917690619	0.147403963114985	-	-	-
HGNC:25572	MACO1	-0.126	n	n	MGI:1913396	subviable	lethal	lethal	0.18516	0.121	0.289	0.184342094898356	0.115577484033717	0.293561813991755	-	-	-
HGNC:29598	MACROD1	-0.031	n	n	MGI:2147583	viable	viable	viable	0.98371	0.738	1.328	0.0121113982829115	0.0100954721567899	0.0145230678443114	-	-	-
HGNC:16126	MACROD2	0.119	n	n	MGI:1920149	viable	viable	viable	0.51181	0.367	0.725	0.0487813296424799	0.0365704117012689	0.0647338535801036	-	-	-
HGNC:4740	MACROH2A1	-0.161	n	n	MGI:1349392	-	viable	viable	0	0	0.155	0.486794801766319	0.163251717401278	0.94289308863151	-	-	-
HGNC:14453	MACROH2A2	-0.167	n	n	MGI:3037658	-	viable	viable	0.2262	0.117	0.476	0.0960651158326861	0.0567445462683975	0.161634594375199	-	-	-
HGNC:6762	MAD1L1	-0.103	n	n	MGI:1341857	-	lethal	lethal	1.0348	0.874	1.23	0.00764456012947524	0.00698275911884696	0.00836398721554374	Lymphoma, B-cell, somatic (3)|Mosaic variegated aneuploidy syndrome 7 with inflammation and tumor predisposition, 620189 (3)|Prostate cancer, somatic, 176807 (3)	Mosaic variegated aneuploidy syndrome 7 with inflammation and tumor predisposition	Autosomal recessive
HGNC:6763	MAD2L1	-1.668	y	y	MGI:1860374	-	lethal	lethal	0.3796	0.222	0.685	0.0664294534207626	0.0392410012842543	0.112243352285589	-	-	-
HGNC:21059	MAD2L1BP	-0.73	y	n	MGI:1913841	-	lethal	lethal	0.75051	0.535	1.072	0.015271843915175	0.0127902243595679	0.018201919151645	-	-	-
HGNC:6764	MAD2L2	-0.932	y	n	MGI:1919140	-	lethal	lethal	0.5381	0.367	0.807	0.0115249935487665	0.00932966383367068	0.0142064588200316	?Fanconi anemia, complementation group V, 617243 (3)	-	-
HGNC:6765	MADCAM1	-0.026	n	n	MGI:103579	-	viable	viable	1.4443	0.995	1.901	0.00248584343663711	0.00222946298876308	0.00276989328183832	-	-	-
HGNC:6766	MADD	-0.021	n	n	MGI:2444672	-	lethal	lethal	NA	NA	NA	NA	NA	NA	DEEAH syndrome, 619004 (3)|Neurodevelopmental disorder with dysmorphic facies, impaired speech and hypotonia, 619005 (3)	DEEAH syndrome|Neurodevelopmental disorder with dysmorphic facies, impaired speech and hypotonia	Autosomal recessive
HGNC:13731	MAEA	-0.32	n	n	MGI:1891748	lethal	lethal	lethal	0.49296	0.351	0.704	0.0449446171250032	0.0332380578264556	0.0606424825152755	-	-	-
HGNC:25929	MAEL	0.063	n	n	MGI:2138453	-	viable	viable	0.81497	0.632	1.061	0.0283406149825085	0.0235279640086259	0.0341756690392463	-	-	-
HGNC:6776	MAF	-0.001	n	n	MGI:96909	lethal	lethal	lethal	0.51517	0.323	0.853	0.046060024248985	0.0289211594962961	0.0735437542457467	Ayme-Gripp syndrome, 601088 (3)|Cataract 21, multiple types, 610202 (3)	Ayme-Gripp syndrome|Cataract 21, multiple types	Autosomal dominant
HGNC:24966	MAF1	-0.18	n	n	MGI:1916127	-	viable	viable	0.23563	0.133	0.443	0.0747102775304094	0.0458966724764776	0.121846967915384	-	-	-
HGNC:23145	MAFA	0.062	n	n	MGI:2673307	-	viable	viable	NA	NA	NA	0.0105873825422255	0.00256312354863684	0.0367217613324343	Insulinomatosis and diabetes mellitus, 147630 (3)	Insulinomatosis and diabetes mellitus	Autosomal dominant
HGNC:6408	MAFB	0.173	n	n	MGI:104555	-	lethal	lethal	0.18155	0.082	0.469	NA	NA	NA	Duane retraction syndrome 3, 617041 (3)|Multicentric carpotarsal osteolysis syndrome, 166300 (3)	Duane retraction syndrome 3|Multicentric carpotarsal osteolysis syndrome	Autosomal dominant
HGNC:6780	MAFF	-0.191	n	n	MGI:96910	-	viable	viable	1.7615	0.923	1.953	0.0462660532527092	0.0220234635370649	0.0944968715999128	-	-	-
HGNC:6781	MAFG	-0.059	n	n	MGI:96911	-	lethal	lethal	0.31248	0.141	0.808	0.0835495939279677	0.0406283574659622	0.169189405526959	-	-	-
HGNC:6782	MAFK	-0.105	n	n	-	-	-	-	0.30957	0.126	0.974	0.124287996783499	0.0421787311529281	0.347709312705516	-	-	-
HGNC:6783	MAG	-0.195	n	n	MGI:96912	viable	viable	viable	0.54189	0.404	0.735	0.0409889138174769	0.0322096712856501	0.0521944108270675	Spastic paraplegia 75, autosomal recessive, 616680 (3)	Spastic paraplegia 75, autosomal recessive	Autosomal recessive
HGNC:6796	MAGEA1	0.076	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6800	MAGEA2	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:19340	MAGEA2B	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6801	MAGEA3	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6802	MAGEA4	0.156	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6804	MAGEA6	-0.069	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6806	MAGEA8	0.081	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6807	MAGEA9	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:31909	MAGEA9B	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6797	MAGEA10	0.114	n	n	-	-	-	-	NA	NA	NA	0.0287408252953782	0.0165750718790119	0.0491640491774139	-	-	-
HGNC:6798	MAGEA11	0.016	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6799	MAGEA12	0.044	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6808	MAGEB1	0.192	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6809	MAGEB2	0.136	n	n	-	-	-	-	NA	NA	NA	0.0281631221219084	0.00373289512936548	0.13685245978496	-	-	-
HGNC:6810	MAGEB3	0.09	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:6811	MAGEB4	0.105	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:23795	MAGEB5	0.095	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:23796	MAGEB6	0.066	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:28824	MAGEB6B	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:25377	MAGEB10	0.095	n	n	-	-	-	-	NA	NA	NA	0.00597106674576502	0.00218027903153475	0.0155209645824906	-	-	-
HGNC:21188	MAGEB16	0.049	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:17418	MAGEB17	0.178	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:28515	MAGEB18	0.092	n	n	-	-	-	-	NA	NA	NA	0.0212680533161926	0.0120871934605785	0.0370454403705852	-	-	-
HGNC:6812	MAGEC1	0.052	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:13574	MAGEC2	0.066	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:23798	MAGEC3	0.148	n	n	-	-	-	-	NA	NA	NA	0.0039905073010444	0.00359637924033973	0.00443331186181061	-	-	-
HGNC:6813	MAGED1	0.035	n	n	MGI:1930187	viable	viable	viable	NA	NA	NA	0.550860336819937	0.244626154472089	0.947845999976012	-	-	-
HGNC:16353	MAGED2	0.122	n	n	-	-	-	-	NA	NA	NA	0.538113142127862	0.218597080791752	0.9543425060962	Bartter syndrome, type 5, antenatal, transient, 300971 (3)	Bartter syndrome, type 5, antenatal, transient	X-linked recessive
HGNC:23793	MAGED4	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:22880	MAGED4B	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:24934	MAGEE1	0.199	n	n	-	-	-	-	NA	NA	NA	0.0670570792160112	0.0317205692425176	0.137025522363252	-	-	-
HGNC:24935	MAGEE2	0.027	n	n	MGI:2148316	-	viable	viable	NA	NA	NA	0.0803750769920538	0.00336939092711243	0.538565101805993	-	-	-
HGNC:29639	MAGEF1	-0.035	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:24092	MAGEH1	-0.017	n	n	MGI:1922875	viable	-	viable	NA	NA	NA	0.207160311242545	0.0240697324095628	0.792854216247907	-	-	-
HGNC:6814	MAGEL2	0.013	n	n	MGI:1351648	viable	lethal	lethal	NA	NA	NA	NA	NA	NA	Schaaf-Yang syndrome, 615547 (3)	Schaaf-Yang syndrome	Autosomal dominant
HGNC:946	MAGI1	-0.087	n	n	MGI:1203522	-	viable	viable	0.39136	0.312	0.494	0.0752547643392875	0.0612354515017689	0.0922806730395767	-	-	-
HGNC:18957	MAGI2	0.042	n	n	MGI:1354953	-	lethal	lethal	0.27226	0.203	0.369	0.0953082037864474	0.0744095583791826	0.121784720858227	Nephrotic syndrome, type 15, 617609 (3)	Nephrotic syndrome, type 15	Autosomal recessive
